Data Set ID,Composer,Prelude Number,Part,Valence,Arousal,Dynamic Range,Average Note to Note Change in Dynamics,Variation of Dynamics,Variation of Dynamics In Each Voice,Acoustic Guitar Prevalence,Amount of Arpeggiation,Amount of Staccato,Average Interval Spanned by Melodic Arcs,Average Length of Melodic Arcs,Average Note Duration,Average Number of Independent Voices,Average Number of Simultaneous Pitch Classes,Average Number of Simultaneous Pitches,Average Range of Glissandos,Average Rest Fraction Across Voices,Average Time Between Attacks,Average Time Between Attacks for Each Voice,Average Variability of Time Between Attacks for Each Voice,Brass Prevalence,Chord Duration,Chromatic Motion,Combined Strength of Two Strongest Rhythmic Pulses,Combined Strength of Two Strongest Rhythmic Pulses - Tempo Standardized,Complete Rests Fraction,Complex Chords,Complex Initial Meter,Compound Initial Meter,Contrary Motion,Difference Between Most Common Rhythmic Values,Diminished and Augmented Triads,Direction of Melodic Motion,Distance Between Most Prevalent Melodic Intervals,Distance Between Two Most Common Vertical Intervals,Dominant Seventh Chords,Dominant Spread,Duple Initial Meter,Duration in Seconds,Electric Guitar Prevalence,Electric Instrument Prevalence,First Pitch,First Pitch Class,Glissando Prevalence,Harmonicity of Two Strongest Rhythmic Pulses,Harmonicity of Two Strongest Rhythmic Pulses - Tempo Standardized,Importance of Bass Register,Importance of High Register,Importance of Loudest Voice,Importance of Middle Register,Initial Tempo,Interval Between Most Prevalent Pitch Classes,Interval Between Most Prevalent Pitches,Last Pitch,Last Pitch Class,Longest Complete Rest,Longest Partial Rest,Longest Rhythmic Value,Major or Minor,Maximum Note Duration,Maximum Number of Independent Voices,Mean Complete Rest Duration,Mean Melodic Interval,Mean Partial Rest Duration,Mean Pitch,Mean Pitch Class,Mean Rhythmic Value,Mean Rhythmic Value Offset,Mean Rhythmic Value Run Length,Mean Tempo,Median Complete Rest Duration,Median Partial Rest Duration,Median Rhythmic Value Offset,Median Rhythmic Value Run Length,Melodic Embellishments,Melodic Large Intervals,Melodic Octaves,Melodic Perfect Fifths,Melodic Perfect Fourths,Melodic Pitch Variety,Melodic Sevenths,Melodic Sixths,Melodic Thirds,Melodic Tritones,Metrical Diversity,Microtone Prevalence,Minimum Note Duration,Minor Major Melodic Third Ratio,Minor Major Triad Ratio,Most Common Melodic Interval,Most Common Pitch,Most Common Pitch Class,Most Common Rhythmic Value,Most Common Vertical Interval,Non-Standard Chords,Note Density,Note Density Variability,Note Density per Quarter Note,Note Density per Quarter Note Variability,Note Density per Quarter Note per Voice,Number of Common Melodic Intervals,Number of Common Pitch Classes,Number of Common Pitches,Number of Common Rhythmic Values Present,Number of Different Rhythmic Values Present,Number of Moderate Rhythmic Pulses,Number of Moderate Rhythmic Pulses - Tempo Standardized,Number of Pitch Classes,Number of Pitched Instruments,Number of Pitches,Number of Relatively Strong Rhythmic Pulses,Number of Relatively Strong Rhythmic Pulses - Tempo Standardized,Number of Strong Rhythmic Pulses,Number of Strong Rhythmic Pulses - Tempo Standardized,Number of Unpitched Instruments,Oblique Motion,Orchestral Strings Prevalence,Parallel Fifths,Parallel Motion,Parallel Octaves,Partial Chords,Partial Rests Fraction,Perfect Vertical Intervals,Pitch Class Kurtosis,Pitch Class Kurtosis After Folding,Pitch Class Skewness,Pitch Class Skewness After Folding,Pitch Class Variability,Pitch Class Variability After Folding,Pitch Kurtosis,Pitch Skewness,Pitch Variability,Polyrhythms,Polyrhythms - Tempo Standardized,Prevalence Ratio of Two Most Common Vertical Intervals,Prevalence of Dotted Notes,Prevalence of Long Rhythmic Values,Prevalence of Medium Rhythmic Values,Prevalence of Most Common Melodic Interval,Prevalence of Most Common Pitch,Prevalence of Most Common Pitch Class,Prevalence of Most Common Rhythmic Value,Prevalence of Most Common Vertical Interval,Prevalence of Second Most Common Vertical Interval,Prevalence of Short Rhythmic Values,Prevalence of Very Long Rhythmic Values,Prevalence of Very Short Rhythmic Values,Quadruple Initial Meter,Range,Range of Rhythmic Values,Relative Note Density of Highest Line,Relative Note Durations of Lowest Line,Relative Prevalence of Most Common Melodic Intervals,Relative Prevalence of Most Common Rhythmic Values,Relative Prevalence of Top Pitch Classes,Relative Prevalence of Top Pitches,Relative Range Isolation of Loudest Voice,Relative Range of Highest Line,Relative Range of Loudest Voice,Relative Size of Melodic Intervals in Lowest Line,Repeated Notes,Rhythmic Looseness,Rhythmic Looseness - Tempo Standardized,Rhythmic Value Kurtosis,Rhythmic Value Skewness,Rhythmic Value Variability,Rhythmic Variability,Rhythmic Variability - Tempo Standardized,Saxophone Prevalence,Second Most Common Vertical Interval,Second Strongest Rhythmic Pulse,Second Strongest Rhythmic Pulse - Tempo Standardized,Seventh Chords,Shortest Rhythmic Value,Similar Motion,Simple Initial Meter,Standard Triads,Stepwise Motion,Strength Ratio of Two Strongest Rhythmic Pulses,Strength Ratio of Two Strongest Rhythmic Pulses - Tempo Standardized,Strength of Second Strongest Rhythmic Pulse,Strength of Second Strongest Rhythmic Pulse - Tempo Standardized,Strength of Strongest Rhythmic Pulse,Strength of Strongest Rhythmic Pulse - Tempo Standardized,String Ensemble Prevalence,String Keyboard Prevalence,Strong Tonal Centres,Strongest Rhythmic Pulse,Strongest Rhythmic Pulse - Tempo Standardized,Tempo Variability,Total Number of Notes,Triple Initial Meter,Unpitched Percussion Instrument Prevalence,Variability Across Voices of Combined Rests,Variability in Rhythmic Value Run Lengths,Variability of Complete Rest Durations,Variability of Note Durations,Variability of Note Prevalence of Pitched Instruments,Variability of Note Prevalence of Unpitched Instruments,Variability of Number of Independent Voices,Variability of Number of Simultaneous Pitch Classes,Variability of Number of Simultaneous Pitches,Variability of Partial Rest Durations,Variability of Rhythmic Value Offsets,Variability of Time Between Attacks,Variability of Voice Separation,Vertical Dissonance Ratio,Vertical Major Third Prevalence,Vertical Minor Seconds,Vertical Minor Third Prevalence,Vertical Octaves,Vertical Perfect Fifths,Vertical Perfect Fourths,Vertical Sevenths,Vertical Sixths,Vertical Thirds,Vertical Tritones,Vertical Unisons,Vibrato Prevalence,Violin Prevalence,Voice Equality - Dynamics,Voice Equality - Melodic Leaps,Voice Equality - Note Duration,Voice Equality - Number of Notes,Voice Equality - Range,Voice Overlap,Voice Separation,Woodwinds Prevalence
C:\Users\Sui Wei En\Downloads\Combined_abc\bach1_b.mid,Bach,1,b,0.73,0.83,8.53E+00,6.14E-02,3.66E+00,1.83E+00,0,0.7735,0,14.29,1.315,0.3723,1,1.065,1.131,0,0.008097,0.3273,0.3273,0.3659,0,1.303,0.005525,0.3963,0.3963,0.008097,0,0,0,0,5,0,0.3846,12,4,0,4,0,61.75,0,0,64,4,0.005376,1.091,1.091,0.1559,0.1022,0,0.7419,120,7,7,36,0,1,1,4,0,2,1,1,7.083,1,61,5.118,0.7755,0.03091,2.09,120,1,1,0,2,0,0.1768,0.1326,0.08287,0.01105,5.033,0.08287,0.1105,0.0221,0.01657,1,0.005376,0.125,1,0,0,67,7,0.25,0,0,3.012,0.322,1.506,0.2009,1.506,2,1,3,2,3,8,8,11,1,30,6,6,4,4,0,0,0,0,0,0,0,0.008097,0.6,5.189,6.426,0.1065,1.2,3.332,3.44,6.392,-0.1945,8.625,0.1667,0.1667,0.6667,0,0.2634,0.2312,0.3536,0.1183,0.2527,0.7366,0.3,0.2,0.7366,0,0.7366,1,45,7,0.328,1,0.375,0.3139,0.6809,0.9545,0,1,1,1,0.3536,0,0,8.374,1.671,0.9435,0.03034,0.03034,0,4,48,48,0,0.25,0,1,1,0.01105,1,1,0.1981,0.1981,0.1981,0.1981,0,1,2,44,44,0,186,0,0,0,1.37,0,0.4515,0,0,0,0.3555,0.7109,0,0.08252,0.3659,0,0,0.03265,0,0.03265,0.3,0.2,0.1,0,0.1,0.3,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\Sui Wei En\Downloads\Combined_abc\bach20_b.mid,Bach,20,b,0.45,0.46,8.53E+00,5.31E-02,2.79E+00,1.39E+00,0,0.3442,0,22,2.242,0.2421,1,1.428,1.453,0,0.01429,0.2232,0.2232,0.2046,0,0.4758,0.1169,0.2375,0.2375,0.01429,0,0,0,0.3333,1,0,0.6824,4,1,0,3,0,35,0,0,45,9,0.004831,3.333,3.333,0.2222,0.1981,0,0.5797,120,5,7,80,8,1,1,3,0,1.5,1,1,9.792,1,63,5.343,0.494,0.009662,1.99,120,1,1,0,2,0.004831,0.3442,0.03896,0.06494,0.1104,6.24,0.03247,0.07792,0.09091,0.006494,1,0.004831,0.125,1,0,1,69,9,0.25,3,0.07216,5.914,1.153,2.957,0.4244,2.957,2,0,1,2,5,10,10,12,1,36,10,10,3,3,0,0.3333,0,0,0,0,0.8557,0.01429,0.1438,4.965,5.61,0.3037,0.3127,3.388,3.43,5.17,-0.4257,9.838,0.3,0.3,0.6279,0.03865,0.05314,0.4976,0.1169,0.09179,0.1884,0.4976,0.281,0.1765,0.913,0,0.4976,1,40,6,0.3043,1,0.9444,0.835,0.8205,0.6842,0,1,1,1,0.03896,0,0,14.78,-0.04004,0.4525,0.0244,0.0244,0,4,48,48,0,0.25,0.3333,1,0.07216,0.1948,1.316,1.316,0.1026,0.1026,0.135,0.135,0,1,1,160,160,0,207,0,0,0,1.561,0,0.2109,0,0,0,0.6691,0.6713,0,0.04831,0.2046,0,0.2966,0.09783,0,0.1051,0.04575,0.006536,0.0915,0.05229,0.1699,0.4575,0.1307,0,0,0,0,0,0,0,0,0,0,0
C:\Users\Sui Wei En\Downloads\Combined_abc\bach21_b.mid,Bach,21,b,0.58,0.44,8.53E+00,7.55E-02,1.42E+00,7.10E-01,0,0.4362,0,13.39,1.755,0.1317,1,1.997,2.134,0,0.03785,0.1338,0.1338,0.02276,0,0.2887,0.02128,0.1517,0.1517,0.03785,0,0,0,0.01333,1,0,0.5,7,1,0.03214,3,0,13.21,0,0,65,5,0.004854,2.319,2.319,0.2913,0.07767,0,0.6311,120,3,9,74,2,1,1,0.5,0,0.25,1,1,7.266,1,59,5.18,0.2524,0.01092,68.67,120,1,1,0,28,0,0.1277,0.06383,0.1064,0.05319,5.764,0.04255,0.2234,0.117,0.02128,1,0.004854,0.125,2.667,0,2,53,5,0.25,3,0,15.6,4.348,7.798,1.9,7.798,3,1,1,1,2,21,21,12,1,35,14,14,0,0,0,0.05333,0,0.02667,0.1867,0,0.9571,0.03785,0.2814,4.862,4.328,0.1566,1.15,3.442,4.369,5.605,-0.116,9.164,0.07143,0.07143,0.6991,0,0,0.009709,0.1383,0.09223,0.2184,0.9903,0.2,0.1398,1,0,0.9903,1,44,1,0.2864,1,1,0.009804,0.7111,0.9474,0,1,1,1,0.08511,0.2143,0.2143,106.5,0.2963,0.02457,0.01684,0.01684,0,2,160,160,0.04286,0.25,0.7467,1,0,0.1596,1.025,1.025,0.07495,0.07495,0.0768,0.0768,0,1,2,69,69,0,206,0,0,0,93.86,0,0.01834,0,0,0,0.4892,1.133,0,0.02819,0.02276,0,0.4413,0.06885,0.06018,0.223,0.09027,0.1062,0.08496,0.05841,0.1434,0.269,0.04779,0,0,0,0,0,0,0,0,0,0,0
C:\Users\Sui Wei En\Downloads\Combined_abc\bach22_b.mid,Bach,22,b,0.63,0.76,8.53E+00,4.70E-02,2.61E+00,1.31E+00,0,0.43,0,47.54,3.571,0.2938,1,1.97,2.219,0,0.01825,0.3362,0.3362,0.2675,0,0.7004,0.02,0.3622,0.3622,0.01825,0.01299,0,0,0.4023,1,0.01299,0.84,5,3,0.05195,4,0,34.25,0,0,58,10,0.003937,1.5,1.5,0.1811,0.2047,0,0.6142,120,7,2,60,0,1,1,4,0,2,1,0.625,13.38,0.625,64,5.224,0.5915,0.003937,4.379,120,1,1,0,3,0.01575,0.5,0.1,0.07,0.02,4.591,0.06,0.05,0.11,0.01,1,0.003937,0.125,2.667,1.833,12,70,10,0.5,3,0.2338,7.416,3.173,3.708,1.885,3.708,2,1,1,3,7,10,10,11,1,35,5,5,5,5,0,0.3678,0,0,0.03448,0,0.5649,0.01825,0.2447,4.738,5.111,0.1897,-0.9387,3.549,3.813,5.682,-0.3949,9.481,0.6,0.6,0.4746,0.03937,0.01181,0.7953,0.1,0.1339,0.2205,0.6024,0.269,0.1277,0.7953,0,0.1929,1,45,7,0.252,1,0.9,0.3203,0.625,0.5294,0,1,1,1,0,0,0,33.52,0.6735,0.4077,0.02898,0.02898,0,6,80,80,0.09091,0.25,0.1954,1,0.1104,0.08,1.073,1.073,0.1747,0.1747,0.1875,0.1875,0,1,1,120,120,0,254,0,0,0,7.836,0.5303,0.1931,0,0,0,1.066,1.479,0.5303,0.04428,0.2675,0,0.2654,0.2416,0.009119,0.3123,0.1079,0.07599,0.06079,0.04255,0.1672,0.3784,0.1277,0,0,0,0,0,0,0,0,0,0,0
C:\Users\Sui Wei En\Downloads\Combined_abc\bach23_b.mid,Bach,23,b,0.7,0.8,8.53E+00,6.72E-02,2.93E+00,1.47E+00,0,0.4576,0,12.83,1.486,0.2305,1,1.24,1.25,0,0.03704,0.2235,0.2235,0.2401,0,0.5199,0.08475,0.2156,0.2156,0.03704,0,0,0,0.25,3,0,0.5385,2,6,0,5,0,27,0,0,59,11,0.007092,1.667,1.667,0.2411,0.1773,0,0.5816,120,7,10,52,4,1,1,4,0,2.25,1,0.6667,7.636,0.6667,63,6.404,0.461,0.007092,3,120,0.5,0.5,0,2,0.01418,0.2203,0.0678,0.02542,0.05085,5.633,0.07627,0.07627,0.1441,0.01695,1,0.007092,0.125,4.667,0,0,54,11,0.25,4,0,5.222,1.917,2.611,0.9411,2.611,3,0,0,1,6,10,10,11,1,31,10,10,5,5,0,0.375,0,0,0,0,1,0.03704,0.07692,4.85,5.474,0.3559,0.6605,3.408,2.416,5.26,-0.2703,9.209,0.3,0.3,0.9167,0.02128,0.02128,0.2695,0.1186,0.07801,0.156,0.7234,0.2308,0.2115,0.8085,0,0.7234,1,40,7,0.4468,1,1,0.2059,0.9091,1,0,1,1,1,0.1186,0,0,29.19,1.342,0.4718,0.02429,0.02429,0,10,48,48,0,0.25,0.375,1,0,0.2034,1.029,1.029,0.1063,0.1063,0.1093,0.1093,0,1,3,80,80,0,141,0,0,0,4.123,0.2887,0.2465,0,0,0,0.4273,0.433,0.2887,0.05126,0.2401,0,0.4444,0.05769,0,0.04808,0.03846,0,0.03846,0.2308,0.1923,0.4231,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\Sui Wei En\Downloads\Combined_abc\bach24_b.mid,Bach,24,b,0.48,0.75,8.53E+00,2.28E-02,1.60E+00,8.00E-01,0,0.4751,0,16.32,1.685,0.3,1,1.096,1.096,0,0.00626,0.3031,0.3031,0.1702,0,0.6812,0.04215,0.2667,0.2667,0.00626,0,0,0,0.375,1,0,0.5285,1,1,0,6,0,79.88,0,0,47,11,0.003448,2,2,0.2655,0.1552,0,0.5793,120,5,12,70,10,1,1,2,0,1,1,1,9.226,1,61,5.883,0.6034,0.003448,1.959,120,1,1,0,2,0.02069,0.2835,0.04981,0.05747,0.0613,6.576,0.0613,0.08046,0.1648,0.05747,1,0.003448,0.125,1.15,0,3,54,6,0.5,8,0,3.631,0.8367,1.815,0.4242,1.815,0,0,0,3,5,10,10,12,1,36,10,10,5,5,0,0,0,0,0.125,0,1,0.00626,0.1311,4.918,5.703,-0.1056,-0.1815,3.331,2.508,5.213,-0.04227,9.3,0.3,0.3,0.9167,0.02069,0.01034,0.7172,0.08812,0.08621,0.1966,0.4103,0.1967,0.1803,0.6931,0,0.2828,1,41,5,0.2103,1,0.9565,0.6891,0.7368,0.84,0,1,1,1,0.05747,0,0,7.561,0.8947,0.3469,0.02495,0.02495,0,9,60,60,0,0.25,0.5,1,0,0.1264,1.233,1.233,0.1195,0.1195,0.1473,0.1473,0,1,2,120,120,0,290,0,0,0,1.479,0,0.1695,0,0,0,0.2947,0.2947,0,0.02921,0.1702,0,0.3261,0.007874,0,0.01575,0,0.03279,0.09836,0.1639,0.377,0.2459,0.06557,0,0,0,0,0,0,0,0,0,0,0
C:\Users\Sui Wei En\Downloads\Combined_abc\bach2_b.mid,Bach,2,b,0.62,0.47,6.40E+00,4.99E-02,3.13E+00,1.57E+00,0,0.4604,0,73.41,7.296,0.14,1,1.715,1.737,0,0.01671,0.1431,0.1431,0.1493,0,0.3047,0.0297,0.2031,0.2031,0.01671,0,0,0,0.349,3,0,0.868,2,6,0,4,0,29.92,0,0,55,7,0.00274,1.25,1.25,0.2877,0.03836,0,0.674,120,3,9,64,4,1,1,4,0,2,1,1,9.851,1,58,4.658,0.2795,0.0004566,30.42,120,1,1,0,3,0,0.2673,0.1287,0.06436,0.06931,4.559,0.1238,0.1089,0.07921,0.06931,1,0.00274,0.125,1.286,0,12,60,0,0.25,9,0.006122,12.2,5.454,6.1,2.894,6.1,2,0,1,1,5,10,10,11,1,34,10,10,4,4,0,0.01342,0,0,0.3624,0,0.9694,0.01671,0.0966,5.092,4.461,-0.312,0.7,3.293,4.086,5.921,-0.02513,7.522,0.3,0.3,0.5132,0.008219,0.005479,0.02466,0.1287,0.09863,0.1699,0.9726,0.4079,0.2093,0.9726,0,0.9726,1,44,7,0.1589,1,0.7308,0.01408,0.9194,0.8056,0,1,1,1,0.02475,0,0,183,0.3735,0.2366,0.02396,0.02396,0,3,96,96,0,0.25,0.2752,1,0.02449,0.06436,1.006,1.006,0.1013,0.1013,0.1019,0.1019,0,1,2,120,120,0,365,0,0,0,94.39,0,0.1183,0,0,0,0.4961,0.5518,0,0.00616,0.1493,0,0.05871,0.07649,0.01789,0.1657,0.02683,0.04293,0.02683,0.005367,0.542,0.3059,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\Sui Wei En\Downloads\Combined_abc\bach3_b.mid,Bach,3,b,0.43,0.42,8.53E+00,8.10E-02,3.37E+00,1.69E+00,0,0.4643,0,13.36,1.378,0.183,1,1.168,1.196,0,0.01829,0.1796,0.1796,0.1015,0,0.4024,0.03125,0.2359,0.2359,0.01829,0,0,0,0,1,0,0.5539,2,6,0,4,0,41,0,0,49,1,0.003802,1.35,1.35,0.1255,0.3612,0,0.5133,120,7,2,49,1,1,1,1,0,0.5,1,0.75,8.884,0.75,65,4.943,0.366,0,2.087,120,1,1,0,1,0,0.25,0.03571,0.1384,0.09821,5.349,0.02679,0.1473,0.1205,0,1,0.003802,0.125,1.25,0,7,56,8,0.25,9,0.01961,6.415,0.9837,3.207,0.4619,3.207,2,0,0,2,3,10,10,12,1,32,10,10,5,5,0,0,0,0,0,0,0.9412,0.01829,0.3214,4.65,6.528,-0.04976,-0.8896,3.439,3.077,4.807,0.5474,9.918,0.2,0.2,0.8571,0,0,0.3422,0.1384,0.08745,0.1939,0.6578,0.1667,0.1429,0.9392,0,0.6578,1,36,3,0.2471,1,0.7097,0.4277,0.9804,0.9565,0,1,1,1,0.08929,0,0,9.991,1.773,0.1962,0.0244,0.0244,0,3,40,40,0,0.25,1,1,0.03922,0.09375,1.012,1.012,0.1172,0.1172,0.1187,0.1187,0,1,1,54,54,0,263,0,0,0,2.256,0.3536,0.09811,0,0,0,0.3978,0.5365,0.3536,0,0.1015,0,0.1831,0.02795,0,0.02484,0.1071,0.1429,0.07143,0.0119,0.25,0.2738,0.08333,0,0,0,0,0,0,0,0,0,0,0
C:\Users\Sui Wei En\Downloads\Combined_abc\bach4_b.mid,Bach,4,b,0.77,0.72,6.40E+00,6.36E-02,3.03E+00,1.51E+00,0,0.4609,0,7.715,1.646,0.541,1,1.028,1.028,0,0.008024,0.5385,0.5385,0.6031,0,1.172,0.05217,0.3898,0.3898,0.008024,0,0,0,0,2,0,0.4206,3,1,0,4,0,124.6,0,0,49,1,0.004255,1.5,1.5,0.2298,0.2468,0,0.5234,120,5,5,72,0,1,1,8,0,4.5,1,0.6667,4.387,0.6667,63,5.396,1.105,0.03617,2.08,120,0.5,0.5,0,1,0.04255,0.01739,0.01739,0.04783,0.1913,6.027,0.03478,0.06087,0.2826,0.06522,1,0.004255,0.125,1.241,0,5,68,8,0.5,3,0,1.886,0.8888,0.9428,0.4882,0.9428,4,0,0,1,9,10,10,12,1,39,5,5,5,5,0,1,0,0,0,0,1,0.008024,0.1429,4.776,5.875,-0.5248,-0.8847,3.454,2.669,5.344,-0.697,10.51,0.6,0.6,1,0.1532,0.1617,0.8553,0.1913,0.08511,0.1872,0.6468,0.4286,0.4286,0.6681,0.02553,0.02128,1,47,9,0.2681,1,0.8409,0.1513,0.8636,0.9,0,1,1,1,0.06957,0,0,13.95,1.459,1.245,0.03125,0.03125,0,4,80,80,0,0.25,0,1,0,0.213,1.179,1.179,0.1789,0.1789,0.2109,0.2109,0,1,1,120,120,0,235,0,0,0,2.109,0.2887,0.6011,0,0,0,0.1659,0.1659,0.2887,0.1525,0.6031,0,0,0.01213,0,0.01213,0,0,0.1429,0,0,0.8571,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\Sui Wei En\Downloads\Combined_abc\bach5_b.mid,Bach,5,b,0.5,0.76,6.40E+00,7.37E-02,3.20E+00,1.60E+00,0,0.3933,0,16.07,1.8,0.2517,1,1.514,1.764,0,0.021,0.1865,0.1865,0.2212,0,0.4161,0.09551,0.2584,0.2584,0.021,0.03458,0,0,0.1111,1,0,0.5614,3,3,0,6,0,35.71,0,0,74,2,0.004082,2,2,0.1837,0.2898,0,0.5265,120,4,8,50,2,1,1,6,0,3,1,0.75,8.77,0.75,65,5.673,0.502,0.001361,2.784,120,1,1,0,2,0.004082,0.236,0.04494,0.07303,0.1348,5.179,0.005618,0.04494,0.1798,0.03371,1,0.004082,0.125,0.7778,0,5,66,2,0.25,3,0.03458,6.861,3.426,3.431,0.8819,3.431,4,0,1,2,5,12,12,12,1,40,10,10,2,2,0,0.2222,0,0,0.2222,0,0.8271,0.021,0.3168,4.885,5.889,-0.2996,0.2944,3.269,2.579,5.683,-0.4694,10.04,0.2,0.2,0.6435,0.004082,0.03265,0.3796,0.1348,0.09388,0.1837,0.5878,0.2222,0.1429,0.9143,0.004082,0.5878,1,43,8,0.2653,1,0.8333,0.5556,0.7778,0.9565,0,1,1,1,0.03933,0,0,32.88,1.043,0.725,0.02356,0.02356,0,0,48,48,0,0.25,0.4444,1,0.1383,0.2079,1.15,1.15,0.1202,0.1202,0.1382,0.1382,0,1,2,96,96,0,245,0,0,0,2.081,0.3536,0.3623,0,0,0,0.732,1.534,0.3536,0.01058,0.2212,0,0.1738,0.1323,0.004507,0.1395,0.1429,0.08886,0.085,0.02704,0.2106,0.3245,0.09079,0,0,0,0,0,0,0,0,0,0,0
C:\Users\Sui Wei En\Downloads\Combined_abc\bach6_b.mid,Bach,6,b,0.7,0.82,1.07E+01,1.26E-01,2.32E+00,1.16E+00,0,0.4697,0,14.49,1.312,0.1646,1,1.723,1.911,0,0.02143,0.1691,0.1691,0.1362,0,0.3512,0.007576,0.1855,0.1855,0.02143,0,0,0,0.0431,3,0.00813,0.4921,2,3,0,3,0,23.33,0,0,50,2,0.003774,1.982,1.982,0.2075,0.1736,0,0.6189,120,7,8,74,2,1,1,2,0,1,1,1,10.74,1,63,5.502,0.3066,0.02264,14.72,120,1,1,0,2,0.007547,0.2803,0.06818,0.1136,0.05303,5.635,0.09848,0.1818,0.1061,0.03788,1,0.003774,0.125,1.8,0,7,62,2,0.25,3,0.04065,11.36,4.164,5.679,2.093,5.679,2,0,0,1,5,19,19,12,1,42,12,12,0,0,0,0.08621,0,0,0.08621,0,0.9593,0.02143,0.2334,4.755,4.885,0.4454,1.346,3.38,3.758,5.547,-0.2914,9.713,0.1667,0.1667,0.6884,0.01132,0.003774,0.07547,0.1136,0.07547,0.1849,0.9245,0.2639,0.1817,0.9434,0,0.9245,1,47,5,0.2377,1,1,0.0449,0.7551,1,0,1,1,1,0.04545,0.1667,0.1667,28.39,0.7537,0.2253,0.0179,0.0179,0,6,56,56,0,0.25,0.7845,1,0,0.01515,1.088,1.088,0.08884,0.08884,0.09668,0.09668,0,1,2,111,111,0,265,0,0,0,36.7,0,0.1149,0,0,0,0.5855,1.006,0,0.03853,0.1362,0,0.2736,0.1314,0.003979,0.1661,0.1366,0.02653,0.07029,0,0.1923,0.3594,0.1817,0,0,0,0,0,0,0,0,0,0,0
C:\Users\Sui Wei En\Downloads\Combined_abc\bach7_b.mid,Bach,7,b,0.17,0.37,8.53E+00,1.24E-01,3.27E+00,1.64E+00,0,0.3472,0,16.64,1.706,0.3453,1,1.283,1.308,0,0.02179,0.3352,0.3352,0.3609,0,0.7148,0.0544,0.2277,0.2277,0.02179,0,0,0,0.2121,3,0.04514,0.5562,3,5,0,7,0,131.9,0,0,67,7,0.002045,2.5,2.5,0.2106,0.1881,0,0.6012,120,4,4,58,10,1.25,1.25,4,0,2,1,0.9583,9.246,0.9583,63,5.082,0.6917,0.006476,2.173,120,1,1,0,1,0.0593,0.2798,0.03886,0.04922,0.1244,6.402,0.05699,0.07254,0.1321,0.02591,1,0.002045,0.125,1.429,0.1034,5,67,3,0.25,4,0.06566,3.707,1.396,1.853,0.8078,1.853,2,0,0,2,8,10,10,11,1,39,10,10,6,6,0,0.2424,0,0,0.2121,0,0.803,0.02179,0.2622,4.775,4.325,0.07378,-1.566,3.326,4.204,5.127,0.0375,9.489,0.2,0.2,0.9079,0.03067,0.1329,0.3906,0.1244,0.07362,0.1452,0.5808,0.1973,0.1791,0.6851,0,0.5808,1,46,7,0.1288,1,0.8958,0.2852,1,0.8611,0,1,1,1,0.0544,0,0,11.19,1.783,0.7431,0.02417,0.02417,0,9,120,120,0,0.25,0.3333,1,0.1313,0.1658,1.023,1.023,0.1126,0.1126,0.1151,0.1151,0,1,3,48,48,0,489,0,0,0,2.431,0.2458,0.3698,0,0,0,0.5438,0.5839,0.2458,0.04416,0.3609,0,0.1446,0.06974,0.01298,0.05521,0.0675,0.1272,0.06491,0.05452,0.257,0.3544,0.03375,0.002596,0,0,0,0,0,0,0,0,0,0
C:\Users\Sui Wei En\Downloads\Combined_abc\bach8_b.mid,Bach,8,b,0.52,0.56,6.40E+00,3.13E-02,2.72E+00,1.36E+00,0,0.4207,0,18.28,1.747,0.7123,1,1.717,2.016,0,0.006462,0.5094,0.5094,0.5086,0,1.211,0.02759,0.4096,0.4096,0.006462,0,0,0,0.09091,5,0.1928,0.4275,2,3,0.03213,5,0,77.38,0,0,63,3,0.004566,1.111,1.111,0.2511,0.2329,0,0.516,120,2,2,39,3,1,1,6,0,3,1,1,9.503,1,63,5.941,1.428,0.01027,2.671,120,1,1,0,2,0.05023,0.2552,0.02069,0.06897,0.1034,5.719,0.04138,0.06897,0.1793,0.05517,1,0.004566,0.125,1.6,0.875,3,68,3,2,3,0.2249,2.83,1.084,1.415,0.6337,1.415,3,0,0,2,9,10,10,12,1,40,4,4,3,3,0,0.2727,0,0,0.3636,0.09091,0.261,0.006462,0.4441,4.856,5.836,-0.05252,-0.7582,3.391,3.053,5.211,-0.5114,10.87,0.25,0.25,0.9677,0.1553,0.4932,0.6119,0.1103,0.05936,0.1598,0.4338,0.1812,0.1753,0.3927,0.03653,0.3288,1,44,8,0.2877,1,0.9375,0.7579,0.8571,1,0,1,1,1,0.09655,0,0,10.76,-0.1757,1.228,0.02898,0.02898,0,0,54,54,0.03213,0.25,0.2727,1,0.4819,0.1103,2.03,2.03,0.1352,0.1352,0.2744,0.2744,0,1,3,60,60,0,219,0,0,0,2.872,0,0.6096,0,0,0,0.9237,1.542,0,0.06017,0.5086,0,0.05551,0.1463,0,0.2992,0.1695,0.1052,0.1636,0.005844,0.198,0.3053,0.04091,0.005844,0,0,0,0,0,0,0,0,0,0
